name,cname,symbol
Ace Global Business Acquisition Ltd.,Ace Global Business Acquisition Ltd.,ACBAU
Ace Global Business Acquisition Ltd.,Ace Global Business Acquisition Ltd.,ACBAW
ACE Convergence Acquisition Corp.,ACE Convergence Acquisition Corp.,ACEVU
ACE Convergence Acquisition Corp.,ACE Convergence Acquisition Corp.,ACEVW
Arch Capital Group Ltd.,Arch Capital Group Ltd.,ACGLN
"Aclarion, Inc.","Aclarion, Inc.",ACONU
"Aclarion, Inc.","Aclarion, Inc.",ACONW
Active Power,艾泰沃,ACPW
ARCLIGHT CLEAN TRANSITION CORP ,ARCLIGHT CLEAN TRANSITION CORP ,ACTCW
ArcLight Clean Transition Corp. II,ArcLight Clean Transition Corp. II,ACTDW
"Advanced Container Technologies, Inc.","Advanced Container Technologies, Inc.",ACTX
Xperi Holding Corp.,Xperi Holding Corp.,ADEAV
ANFIELD DYNAMIC FIXED INCOME ET,ANFIELD DYNAMIC FIXED INCOME ET,ADFI
"Advent Technologies Holdings, Inc.","Advent Technologies Holdings, Inc.",ADNWW
Edoc Acquisition Corp.,Edoc Acquisition Corp.,ADOCR
Edoc Acquisition Corp.,Edoc Acquisition Corp.,ADOCW
Ault Disruptive Technologies Corp,Ault Disruptive Technologies Corp,ADRT.UN
ADS-TEC Energy Plc,ADS-TEC Energy Plc,ADSEW
"AdTheorent Holding Co., Inc.","AdTheorent Holding Co., Inc.",ADTHW
"Advantage Solutions, Inc.","Advantage Solutions, Inc.",ADVWW
AltEnergy Acquisition Corp.,AltEnergy Acquisition Corp.,AEAEU
AltEnergy Acquisition Corp.,AltEnergy Acquisition Corp.,AEAEW
AED.L,AED.L,AED.L
Aegon Funding Co. LLC,Aegon Funding Co. LLC,AEFC
AEH.L,AEH.L,AEH.L
Aesther Healthcare Acquisition Corp.,Aesther Healthcare Acquisition Corp.,AEHAU
Aesther Healthcare Acquisition Corp.,Aesther Healthcare Acquisition Corp.,AEHAW
AEK.L,AEK.L,AEK.L
Alliance Entertainment Holding Corp.,Alliance Entertainment Holding Corp.,AENTW
"Aeries Technology, Inc.","Aeries Technology, Inc.",AERTW
The AES Corp.,The AES Corp.,AESC
AFA.L,AFA.L,AFA.L
Aura FAT Projects Acquisition Corp.,Aura FAT Projects Acquisition Corp.,AFARW
"American Financial Group, Inc.","American Financial Group, Inc.",AFGB
"American Financial Group, Inc.","American Financial Group, Inc.",AFGC
AMERICAN FINANCIAL GROUP INC OH,AMERICAN FINANCIAL GROUP INC OH,AFGD
AFGE.L,AFGE.L,AFGE.L
AMERICAN FINANCE TRUST INC 7.37,AMERICAN FINANCE TRUST INC 7.37,AFINO
AFJKR,AFJKR,AFJKR
"Aimei Health Technology Co., Ltd.","Aimei Health Technology Co., Ltd.",AFJKU
Forafric Global Plc,Forafric Global Plc,AFRIW
AFW.L,AFW.L,AFW.L
ALTIMETER GROWTH CORP C/WTS 30/,ALTIMETER GROWTH CORP C/WTS 30/,AGCWW
"AgroFresh Solutions, Inc.","AgroFresh Solutions, Inc.",AGFSW
AGNC Investment Corp.,AGNC Investment Corp.,AGNCL
Gavekal Asia Pacific Government Bond Fund,Gavekal Asia Pacific Government Bond Fund,AGOV
AgriFORCE Growing Systems Ltd.,AgriFORCE Growing Systems Ltd.,AGRIW
ALPHA HEALTHCARE ACQUISITION CO,ALPHA HEALTHCARE ACQUISITION CO,AHACW
Avista Public Acquisition Corp. II,Avista Public Acquisition Corp. II,AHPAW
AMN Healthcare Services Inc,AMN医疗保健服务公司,AHS
AIB.L,AIB.L,AIB.L
AIB Acquisition Corp.,AIB Acquisition Corp.,AIBBR
AIB Acquisition Corp.,AIB Acquisition Corp.,AIBBU
Aimfinity Investment Corp. I,Aimfinity Investment Corp. I,AIMAW
Aimfinity Investment Corp. I,Aimfinity Investment Corp. I,AIMBU
Altra Industrial Motion Corp.,Altra Industrial Motion Corp.,AIMCV
"Ainos, Inc.","Ainos, Inc.",AIMDW
"Airship AI Holdings, Inc.","Airship AI Holdings, Inc.",AISPW
AITRR,AITRR,AITRR
AI Transportation Acquisition Corp.,AI Transportation Acquisition Corp.,AITRU
Meta Data Ltd.,Meta Data Ltd.,AIU
WisdomTree U.S. AI Enhanced Value Fund,WisdomTree U.S. AI Enhanced Value Fund,AIVL
"Assurant, Inc.","Assurant, Inc.",AIZN
AJAN,AJAN,AJAN
Alberton Acquisition Corporation,Alberton Acquisition Corporation,ALACR
Alchemy Investments Acquisition Corp. 1,Alchemy Investments Acquisition Corp. 1,ALCYW
ALE Group Holding Ltd.,ALE Group Holding Ltd.,ALEH
"Alfi, Inc.","Alfi, Inc.",ALFIW
Allegro Merger Corp.,Allegro Merger Corp.,ALGRR
Alkermes Plc,Alkermes Plc,ALKSV
"Cariloha, Inc.","Cariloha, Inc.",ALOHA
ALSP Orchid Acquisition Corp. I,ALSP Orchid Acquisition Corp. I,ALORU
Alpha Healthcare Acquisition Corp. III,Alpha Healthcare Acquisition Corp. III,ALPAW
"Alopexx, Inc.","Alopexx, Inc.",ALPX
Alpha Star Acquisition Corp.,Alpha Star Acquisition Corp.,ALSAR
Alpha Star Acquisition Corp.,Alpha Star Acquisition Corp.,ALSAU
Alpha Star Acquisition Corp.,Alpha Star Acquisition Corp.,ALSAW
"Kinetik Holdings, Inc.","Kinetik Holdings, Inc.",ALTMW
Altitude Acquisition Corp.,Altitude Acquisition Corp.,ALTUU
Altitude Acquisition Corp.,Altitude Acquisition Corp.,ALTUW
Alvotech,Alvotech,ALVOW
"American Acquisition Opportunity, Inc.","American Acquisition Opportunity, Inc.",AMAOW
AMCI Acquisition Corp. II,AMCI Acquisition Corp. II,AMCIW
"Amphitrite Digital, Inc.","Amphitrite Digital, Inc.",AMDI
Prospect Energy Holdings Corp.,Prospect Energy Holdings Corp.,AMGSU
"Alerian MLP Index Due Janauary 28, 2044","Alerian MLP Index Due Janauary 28, 2044",AMJB
"Amylyx Pharmaceuticals, Inc.","Amylyx Pharmaceuticals, Inc.",AMLX
"AmpliTech Group, Inc.","AmpliTech Group, Inc.",AMPGW
"Ameri Holdings, Inc.","Ameri Holdings, Inc.",AMRHW
"Amsurg Corp. - 5.250% Mandatory Convertible Preferred Stock, Ser","Amsurg Corp. - 5.250% Mandatory Convertible Preferred Stock, Ser",AMSGP
Direxion Daily AMZN Bear 1X Shares,Direxion Daily AMZN Bear 1X Shares,AMZD
Andina Acquisition Corp. III,Andina权证,ANDAR
"Anghami, Inc.","Anghami, Inc.",ANGHW
Agriculture & Natural Solutions Acquisition Corp.,Agriculture & Natural Solutions Acquisition Corp.,ANSCU
Agriculture & Natural Solutions Acquisition Corp.,Agriculture & Natural Solutions Acquisition Corp.,ANSCW
Anzu Special Acquisition Corp. I,Anzu Special Acquisition Corp. I,ANZUW
Arogo Capital Acquisition Corp.,Arogo Capital Acquisition Corp.,AOGOU
Arogo Capital Acquisition Corp.,Arogo Capital Acquisition Corp.,AOGOW
"American Oncology Network, Inc.","American Oncology Network, Inc.",AONCW
"American Outdoor Brands, Inc.","American Outdoor Brands, Inc.",AOUTV
StoneBridge Acquisition Corp.,StoneBridge Acquisition Corp.,APACU
StoneBridge Acquisition Corp.,StoneBridge Acquisition Corp.,APACW
AP Acquisition Corp,AP Acquisition Corp,APCA.UN
Apptech Payments Corp.,Apptech Payments Corp.,APCXW
Brookline Capital Acquisition Corp.,Brookline Capital Acquisition Corp.,APGNW
"Apollomics, Inc.","Apollomics, Inc.",APLMW
Cellect Biotechnology Ltd.,Cellect Biotechnology Ltd.,APOPW
"Apollo Global Management, Inc.","Apollo Global Management, Inc.",APOS
"AppHarvest, Inc.","AppHarvest, Inc.",APPHW
Venaxis,AspenBio制药,APPY
INNOVATOR PREMIUM INCOME 40 BAR,INNOVATOR PREMIUM INCOME 40 BAR,APRQ
TRUESHARES STRUCTURED OUTCOME (,TRUESHARES STRUCTURED OUTCOME (,APRZ
Alpha Partners Technology Merger Corp.,Alpha Partners Technology Merger Corp.,APTMU
Alpha Partners Technology Merger Corp.,Alpha Partners Technology Merger Corp.,APTMW
APx Acquisition Corp. I,APx Acquisition Corp. I,APXIU
APx Acquisition Corp. I,APx Acquisition Corp. I,APXIW
Intrexon Corporation ,Intrexon Corporation ,AQBTV
Algonquin Power & Utilities Corp.,Algonquin Power & Utilities Corp.,AQNB
Algonquin Power & Utilities Corp.,Algonquin Power & Utilities Corp.,AQNU
Aquaron Acquisition Corp.,Aquaron Acquisition Corp.,AQUNR
Arbe Robotics Ltd.,Arbe Robotics Ltd.,ARBEW
Argo Blockchain Plc,Argo Blockchain Plc,ARBKL
Arisz Acquisition Corp.,Arisz Acquisition Corp.,ARIZR
Arisz Acquisition Corp.,Arisz Acquisition Corp.,ARIZW
ARK GLOBAL ACQUISITION CORP UNI,ARK GLOBAL ACQUISITION CORP UNI,ARKIU
ARKO Corp.,ARKO Corp.,ARKOW
ARK SPACE EXPLORATION &#38; INN,ARK SPACE EXPLORATION &#38; INN,ARKX
"Arqit Quantum, Inc.","Arqit Quantum, Inc.",ARQQW
Arrowroot Acquisition Corp.,Arrowroot Acquisition Corp.,ARRWU
Arrowroot Acquisition Corp.,Arrowroot Acquisition Corp.,ARRWW
Artisan Acquisition Corp.,Artisan Acquisition Corp.,ARTAW
Ares Capital Corporation,Ares Capital Corporation,ARU
ARU.L,ARU.L,ARU.L
Arowana Inc. Rights,Arowana Inc. Rights,ARWAR
Arowana Inc. Warrant,Arowana Inc. Warrant,ARWAW
ARYA Sciences Acquisition Corp.,ARYA Sciences Acquisition Corp.,ARYAW
"Cerevel Therapeutics Holdings, Inc.","Cerevel Therapeutics Holdings, Inc.",ARYBW
Associated Banc-Corp,Associated Banc-Corp,ASBA
A SPAC I Acquisition Corp.,A SPAC I Acquisition Corp.,ASCAR
A SPAC I Acquisition Corp.,A SPAC I Acquisition Corp.,ASCAW
A SPAC II Acquisition Corp.,A SPAC II Acquisition Corp.,ASCBR
A SPAC II Acquisition Corp.,A SPAC II Acquisition Corp.,ASCBU
A SPAC II Acquisition Corp.,A SPAC II Acquisition Corp.,ASCBW
abrdn Global Infrastructure Income Fund,abrdn Global Infrastructure Income Fund,ASGI
"Abri SPAC I, Inc.","Abri SPAC I, Inc.",ASPAW
Alpha Capital Acquisition Co.,Alpha Capital Acquisition Co.,ASPCU
Alpha Capital Acquisition Co.,Alpha Capital Acquisition Co.,ASPCW
AmeriServ Financial Capital Trust I,AmeriServ Financial Capital Trust I,ASRVP
"Algoma Steel Group, Inc.","Algoma Steel Group, Inc.",ASTLW
"Astra Space, Inc.","Astra Space, Inc.",ASTRW
"AST Spacemobile, Inc.","AST Spacemobile, Inc.",ASTSW
Atlantic Acquisition Corp. (New York),Atlantic Acquisition Corp. (New York),ATACR
Aurora Technology Acquisition Corp.,Aurora Technology Acquisition Corp.,ATAKR
Aurora Technology Acquisition Corp.,Aurora Technology Acquisition Corp.,ATAKW
Atlas Corp. (United Kingdom),Atlas Corp. (United Kingdom),ATCOL
"Atlas Technical Consultants, Inc.","Atlas Technical Consultants, Inc.",ATCXW
Athena Technology Acquisition Corp.,Athena Technology Acquisition Corp.,ATEK.UN
Tick Pilot Test Group 1,Tick Pilot Test Group 1,ATEST.A
Tick pilot Test 2,Tick pilot Test 2,ATEST.B
Tick Pilot Test 3,Tick Pilot Test 3,ATEST.C
ATEST.G,ATEST.G,ATEST.G
ATEST.H,ATEST.H,ATEST.H
ATEST.L,ATEST.L,ATEST.L
ATEST.Z,ATEST.Z,ATEST.Z
Atlanticus Holdings Corp.,Atlanticus Holdings Corp.,ATLCL
ATLCZ,ATLCZ,ATLCZ
AlphaTime Acquisition Corp.,AlphaTime Acquisition Corp.,ATMCR
AlphaTime Acquisition Corp.,AlphaTime Acquisition Corp.,ATMCW
AlphaVest Acquisition Corp.,AlphaVest Acquisition Corp.,ATMVR
Archimedes Tech SPAC Partners Co.,Archimedes Tech SPAC Partners Co.,ATSPW
Tribe Capital Growth Corp. I,Tribe Capital Growth Corp. I,ATVCU
Tribe Capital Growth Corp. I,Tribe Capital Growth Corp. I,ATVCW
Atlantic Union Bankshares Corp.,Atlantic Union Bankshares Corp.,AUBAP
TRUESHARES STRUCTURED OUTCOME A,TRUESHARES STRUCTURED OUTCOME A,AUGZ
AR Capital Acquisition Corp. ,AR Capital Acquisition Corp. ,AUMA
AR Capital Acquisition Corp. - Warrants,AR Capital Acquisition Corp. - Warrants,AUMAW
Aurora Acquisition Corp.,Aurora Acquisition Corp.,AURCW
"Aurora Innovation, Inc.","Aurora Innovation, Inc.",AUROW
"Auddia, Inc.","Auddia, Inc.",AUUDW
"Applied UV, Inc.","Applied UV, Inc.",AUVIP
"Avalon Acquisition, Inc.","Avalon Acquisition, Inc.",AVACW
"American Virtual Cloud Technologies, Inc.","American Virtual Cloud Technologies, Inc.",AVCTW
AVANTIS EMERGING MARKETS SMALL ,AVANTIS EMERGING MARKETS SMALL ,AVEE
Achari Ventures Holdings Corp. I,Achari Ventures Holdings Corp. I,AVHIU
Achari Ventures Holdings Corp. I,Achari Ventures Holdings Corp. I,AVHIW
AVANTIS  MODERATE ALLOCATION ET,AVANTIS  MODERATE ALLOCATION ET,AVMA
AVANTIS  ALL INTERNATIONAL MARK,AVANTIS  ALL INTERNATIONAL MARK,AVNM
AVANTIS  ALL INTERNATIONAL MARK,AVANTIS  ALL INTERNATIONAL MARK,AVNV
"AvePoint, Inc.","AvePoint, Inc.",AVPTW
"AERWINS Technologies, Inc.","AERWINS Technologies, Inc.",AWINW
AXIOS Sustainable Growth Acquisition Corp.,AXIOS Sustainable Growth Acquisition Corp.,AXAC.UN
Axar Acquisition Corp. - Units,Axar Acquisition Corp. - Units,AXARU
SPDR Nuveen Barclays Build Ame,SPDR Nuveen Barclays Build Ame,BABS
"Bridger Aerospace Group Holdings, Inc.","Bridger Aerospace Group Holdings, Inc.",BAERW
BALI,BALI,BALI
BAMA,BAMA,BAMA
BAMB,BAMB,BAMB
BAMD,BAMD,BAMD
BAMG,BAMG,BAMG
"Brookfield Finance, Inc.","Brookfield Finance, Inc.",BAMH
Brookfield Finance I (UK) Plc,Brookfield Finance I (UK) Plc,BAMI
BAMO,BAMO,BAMO
BAMU,BAMU,BAMU
BAMV,BAMV,BAMV
BAMY,BAMY,BAMY
Bayview Acquisition Corp.,Bayview Acquisition Corp.,BAYAR
Bayview Acquisition Corp.,Bayview Acquisition Corp.,BAYAU
JPMORGAN BETABUILDERS EMERGING ,JPMORGAN BETABUILDERS EMERGING ,BBEM
JPMORGAN BETABUILDERS USD HIGH ,JPMORGAN BETABUILDERS USD HIGH ,BBHY
JPMORGAN BETABUILDERS U.S. TREA,JPMORGAN BETABUILDERS U.S. TREA,BBIB
"Vinco Ventures, Inc.","Vinco Ventures, Inc.",BBIGV
JPMORGAN BETABUILDERS U.S. TIPS,JPMORGAN BETABUILDERS U.S. TIPS,BBIP
Bone Biologics Corp.,Bone Biologics Corp.,BBLGW
JPMORGAN BETABUILDERS U.S. TREA,JPMORGAN BETABUILDERS U.S. TREA,BBSB
Bison Capital Acquisition Corp.,Bison Capital Acquisition Corp.,BCACR
Brookline Capital Acquisition Corp.,Brookline Capital Acquisition Corp.,BCACW
Blockchain Coinvestors Acquisition Corp. I,Blockchain Coinvestors Acquisition Corp. I,BCSAU
Blockchain Coinvestors Acquisition Corp. I,Blockchain Coinvestors Acquisition Corp. I,BCSAW
BCSF.R,BCSF.R,BCSF.R
BriaCell Therapeutics Corp.,BriaCell Therapeutics Corp.,BCTXW
BIG CYPRESS ACQUISITION CORP C/,BIG CYPRESS ACQUISITION CORP C/,BCYPW
"HeartBeam, Inc.","HeartBeam, Inc.",BEATW
Beam Global,Beam Global,BEEMW
"Bricktown Restaurant Group, Inc.",巴里克镇餐饮集团公司,BEER
ISHARES J.P. MORGAN BROAD USD E,ISHARES J.P. MORGAN BROAD USD E,BEMB
"Brookfield BRP Holdings (Canada), Inc.","Brookfield BRP Holdings (Canada), Inc.",BEPH
"Brookfield BRP Holdings (Canada), Inc.","Brookfield BRP Holdings (Canada), Inc.",BEPI
Better Home & Finance Holding Co.,Better Home & Finance Holding Co.,BETRW
Bit Brother Ltd.,Bit Brother Ltd.,BETS
Battery Future Acquisition Corp.,Battery Future Acquisition Corp.,BFAC.UN
"BullFrog AI Holdings, Inc.","BullFrog AI Holdings, Inc.",BFAI
"BurgerFi International, Inc.","BurgerFi International, Inc.",BFIIW
Build Bond Innovation,Build Bond Innovation,BFIX
"BullFrog AI Holdings, Inc.","BullFrog AI Holdings, Inc.",BFRGW
"Biofrontera, Inc.","Biofrontera, Inc.",BFRIW
BGCA.L,BGCA.L,BGCA.L
"Berkshire Grey, Inc.","Berkshire Grey, Inc.",BGRYW
Barington Hilco Acquisition Corp.,Barington Hilco Acquisition Corp.,BHACR
Focus Impact BH3 Acquisition Co.,Focus Impact BH3 Acquisition Co.,BHACW
"Brighthouse Financial, Inc.","Brighthouse Financial, Inc.",BHFAL
"Brighthouse Financial, Inc.","Brighthouse Financial, Inc.",BHFAM
"Brighthouse Financial, Inc.","Brighthouse Financial, Inc.",BHFAN
"Brighthouse Financial, Inc.","Brighthouse Financial, Inc.",BHFAO
"Brighthouse Financial, Inc.","Brighthouse Financial, Inc.",BHFWV
Bull Horn Holdings Corp.,Bull Horn Holdings Corp.,BHSEW
"bioAffinity Technologies, Inc.","bioAffinity Technologies, Inc.",BIAFW
Blackrock Innovation & Growth Term Trust,Blackrock Innovation & Growth Term Trust,BIGZ
Biogen Inc. Common Stock Ex-Distribution When Issued,Biogen Inc. Common Stock Ex-Distribution When Issued,BIIBV
PIMCO Ultra Short Government Active Exchange-Traded Fund,PIMCO Ultra Short Government Active Exchange-Traded Fund,BILZ
Brookfield Infrastructure Finance Ulc,Brookfield Infrastructure Finance Ulc,BIPH
BIP Bermuda Holdings I Ltd.,BIP Bermuda Holdings I Ltd.,BIPI
ProShares UltraShort Nasdaq Biotechnology,ProShares UltraShort Nasdaq Biotechnology,BIS
Bitwise Bitcoin ETP Trust,Bitwise Bitcoin ETP Trust,BITB
Bioverativ Inc. Common Stock When Issued,Bioverativ Inc. Common Stock When Issued,BIVVV
"Brookdale Senior Living, Inc.","Brookdale Senior Living, Inc.",BKDT
"BLACK KNIGHT FINANCIAL SERVICES, INC.","BLACK KNIGHT FINANCIAL SERVICES, INC.",BKFS
